PITTS: OpenMP #threads: 1
PITTS: MPI #procs: 1
# Arguments: Namespace(C=0.1, Cjump=0.1, I=0.0, L=1.0, Ljump=10.0, Rc=0.0, Rr=2, SSOR_jacobiIter=3, SSOR_omega=1.3, adaptive=True, d=6, eps=1e-08, maxIter=90, n=20, preconditioner='TT-rank1', random_rank=2, rhs_type='rhs_random', variant='no_precond')

###### no preconditioning (PIVMGS) ######
# "iteration"    "rel LSTQ norm"    "rel residual norm"    "new direction rank"     "new Krylov vector rank"    "solution rank"
# TT-PIVMGS:    ortho 0 pivot 11 dot 2.562246494790081e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot 2.3370479106752523e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot -2.081850855323829e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot -2.0011517054341137e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot 1.5184100560748648e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot -1.4448623793642847e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot 1.1595772416196637e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot -4.709098236845184e-07
# TT-PIVMGS:    ortho 0 pivot 14 dot -4.0502890154454907e-07
# TT-PIVMGS:    ortho 0 pivot 9 dot -3.1296729951363345e-07
# TT-PIVMGS:    ortho max err 1.8935000557947224e-07 , max. rank: 46
# TT-PIVMGS:    ortho 1 pivot 15 dot 1.8935000557947224e-07
# TT-PIVMGS:    ortho max err 6.9835729749404e-08 , max. rank: 46
24 0.0008449913190506417 0.0008449921543662376 44 46 40
# TT-PIVMGS:    ortho 0 pivot 24 dot 0.8196071791937392
# TT-PIVMGS:    ortho 0 pivot 23 dot 0.7096313944172004
# TT-PIVMGS:    ortho 0 pivot 22 dot 9.209262846916061e-05
# TT-PIVMGS:    ortho 0 pivot 21 dot -4.813648779163418e-05
# TT-PIVMGS:    ortho 0 pivot 20 dot 2.5912626771536912e-05
# TT-PIVMGS:    ortho 0 pivot 19 dot -1.5272325970922332e-05
# TT-PIVMGS:    ortho 0 pivot 18 dot 9.829231482820153e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot -8.407379990521026e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot -3.7779850250952915e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot 3.7181741843715643e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 3.680170103996039e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot -3.5464923765978233e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot -3.346740731899854e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot 2.878716233008227e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 2.8632336535200104e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot -2.510522549131408e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot 2.1760919137279316e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot -1.937016161256827e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot -1.8694921623506333e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 1.4210932826742677e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot -1.163164045913127e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot -9.402029825603944e-07
# TT-PIVMGS:    ortho 0 pivot 6 dot -7.545176902950916e-07
# TT-PIVMGS:    ortho 0 pivot 11 dot -7.998643563982e-07
# TT-PIVMGS:    ortho max err 2.3580358622307673e-08 , max. rank: 46
25 0.0007099299634610247 0.0007099297876819097 46 46 41
# TT-PIVMGS:    ortho 0 pivot 25 dot 0.8186567561827218
# TT-PIVMGS:    ortho 0 pivot 24 dot 0.7089125103928328
# TT-PIVMGS:    ortho 0 pivot 23 dot 9.20876307780906e-05
# TT-PIVMGS:    ortho 0 pivot 22 dot -4.615459615496531e-05
# TT-PIVMGS:    ortho 0 pivot 21 dot 2.53120900287878e-05
# TT-PIVMGS:    ortho 0 pivot 20 dot -1.6058931656180372e-05
# TT-PIVMGS:    ortho 0 pivot 19 dot 1.3284988377956428e-05
# TT-PIVMGS:    ortho 0 pivot 18 dot -1.0319885299632167e-05
# TT-PIVMGS:    ortho 0 pivot 4 dot -6.049393802654273e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot 5.178318716011696e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 5.010851096196945e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot -4.890302548308904e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot -4.379414726272089e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 4.376111413679443e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot -3.5767757795845956e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot -3.3752593449100365e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot -2.602341628787745e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot -2.6460198666155427e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot 1.918680025079708e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot -1.6754241196348385e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot 1.6380902462752832e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot -1.3989419127024595e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot 1.328966858045108e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot 1.047293242502443e-06
# TT-PIVMGS:    ortho max err 1.991583750884235e-07 , max. rank: 46
# TT-PIVMGS:    ortho 1 pivot 8 dot 1.991583750884235e-07
# TT-PIVMGS:    ortho max err 4.144906276450783e-08 , max. rank: 46
26 0.0005992430815394893 0.0005992429787084443 46 46 42
# TT-PIVMGS:    ortho 0 pivot 26 dot 0.8188065568550734
# TT-PIVMGS:    ortho 0 pivot 25 dot 0.7080591952591195
# TT-PIVMGS:    ortho 0 pivot 24 dot 9.090077652346845e-05
# TT-PIVMGS:    ortho 0 pivot 23 dot -4.326396801568669e-05
# TT-PIVMGS:    ortho 0 pivot 22 dot 2.416892160256659e-05
# TT-PIVMGS:    ortho 0 pivot 21 dot -1.6940868704018452e-05
# TT-PIVMGS:    ortho 0 pivot 20 dot 1.6253878738645144e-05
# TT-PIVMGS:    ortho 0 pivot 19 dot -1.2695678988922446e-05
# TT-PIVMGS:    ortho 0 pivot 4 dot 7.767988133123389e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot -7.4284244015645345e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot -6.8375117179188954e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot 6.519035827151978e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot -5.731967405882537e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot -4.288675740964781e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot -3.094845647144684e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot -3.006144868922256e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot -2.5298957912287673e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot 2.4108093363978123e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 2.094194282251105e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot 1.9182576555054967e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 1.6226262201364614e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot -1.4835703705078085e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot -1.1501605880043751e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot 8.695381364977328e-07
# TT-PIVMGS:    ortho 0 pivot 1 dot 6.328130793343059e-07
# TT-PIVMGS:    ortho max err 2.56482863380484e-07 , max. rank: 49
# TT-PIVMGS:    ortho 1 pivot 7 dot -2.56482863380484e-07
# TT-PIVMGS:    ortho max err 1.481478782289214e-07 , max. rank: 49
27 0.0005083617977962646 0.0005083618059322636 48 49 44
# TT-PIVMGS:    ortho 0 pivot 27 dot 0.8189366608000556
# TT-PIVMGS:    ortho 0 pivot 26 dot 0.7057238015603442
# TT-PIVMGS:    ortho 0 pivot 25 dot 8.921290152736835e-05
# TT-PIVMGS:    ortho 0 pivot 24 dot -4.0528474811856244e-05
# TT-PIVMGS:    ortho 0 pivot 23 dot 2.3451344641553865e-05
# TT-PIVMGS:    ortho 0 pivot 21 dot 1.811647181271768e-05
# TT-PIVMGS:    ortho 0 pivot 22 dot -1.750058747893024e-05
# TT-PIVMGS:    ortho 0 pivot 20 dot -1.4278608179218305e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot 8.319177146693703e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot -7.043943008583093e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot 6.879356430030889e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot -6.364209631399068e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot -5.670850760754534e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot -5.1805547686637615e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 4.768894433195524e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot -4.660822925194215e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot -4.246110066445825e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot -4.126860372984792e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 3.915973846281616e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 3.2508672031350376e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot -2.9397877014554746e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot -2.5271828866663126e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot 2.2269576364693927e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot 2.4937811293410106e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot 2.3234872690595584e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot -1.8022395953220648e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot -9.07029480197441e-07
# TT-PIVMGS:    ortho 0 pivot 14 dot 8.939279229017855e-07
# TT-PIVMGS:    ortho max err 2.943739002558843e-13 , max. rank: 50
28 0.00043334213565321823 0.00043334214019398725 50 50 46
# TT-PIVMGS:    ortho 0 pivot 28 dot 0.8185769913168943
# TT-PIVMGS:    ortho 0 pivot 27 dot 0.7056898491607295
# TT-PIVMGS:    ortho 0 pivot 26 dot 8.718451982252587e-05
# TT-PIVMGS:    ortho 0 pivot 25 dot -3.8693817878644385e-05
# TT-PIVMGS:    ortho 0 pivot 24 dot 2.4258116196790996e-05
# TT-PIVMGS:    ortho 0 pivot 22 dot 1.9807253818475076e-05
# TT-PIVMGS:    ortho 0 pivot 23 dot -1.8693371478582452e-05
# TT-PIVMGS:    ortho 0 pivot 21 dot -1.4418299810133733e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot -9.648758833902087e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 9.074964602766994e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot -8.746847127692227e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot 6.409779045623773e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot -6.547509321011558e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot 6.212964037494162e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot -5.161139516466143e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot -4.9285386609938114e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot -4.727111237778914e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot 4.6769659474560354e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot -3.843855250409457e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot 3.721464884555263e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot 3.0633364088306775e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot -2.9860327033347928e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot 2.854117552834488e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot -2.4988099429322508e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot 1.825827496100725e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot -1.5826103746331872e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot -7.622557637266755e-07
# TT-PIVMGS:    ortho max err 5.102065558362442e-07 , max. rank: 52
# TT-PIVMGS:    ortho 1 pivot 4 dot 5.102065558362442e-07
# TT-PIVMGS:    ortho max err 4.0826653007960956e-08 , max. rank: 52
29 0.0003712289583738024 0.00037122943667611453 52 52 46
# TT-PIVMGS:    ortho 0 pivot 29 dot 0.8184542513573078
# TT-PIVMGS:    ortho 0 pivot 28 dot 0.7069028998299367
# TT-PIVMGS:    ortho 0 pivot 27 dot 8.514754403677813e-05
# TT-PIVMGS:    ortho 0 pivot 26 dot -3.711362393434697e-05
# TT-PIVMGS:    ortho 0 pivot 25 dot 2.5455286077172984e-05
# TT-PIVMGS:    ortho 0 pivot 23 dot 2.1853324758664902e-05
# TT-PIVMGS:    ortho 0 pivot 24 dot -2.0770759842090106e-05
# TT-PIVMGS:    ortho 0 pivot 22 dot -1.4122351289828916e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot -9.357234518776996e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot 9.111210611109297e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot -8.002403596886823e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot -7.829905289610632e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot 7.31397234223722e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot -7.042535414533528e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot -6.818568634837582e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot 5.828151050246352e-06
# TT-PIVMGS:    ortho 0 pivot 21 dot 5.869484583313073e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot -5.659928213389703e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot 4.909713988615616e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot -3.8925244668659015e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot 3.890827725979221e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 3.6436027547361027e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot -3.4440440506095307e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 3.1615320667827823e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 2.618116069772955e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot -2.452080938575296e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 2.058535727589121e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot -1.8365833580372376e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot 1.4640368052182273e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot -1.2919291334295355e-06
# TT-PIVMGS:    ortho max err 1.0856697485461808e-12 , max. rank: 54
30 0.0003195398050319298 0.0003195389250879262 53 54 46
# TT-PIVMGS:    ortho 0 pivot 30 dot 0.8188527254356726
# TT-PIVMGS:    ortho 0 pivot 29 dot 0.7070313509766613
# TT-PIVMGS:    ortho 0 pivot 28 dot 8.345994495422004e-05
# TT-PIVMGS:    ortho 0 pivot 27 dot -3.561078563184793e-05
# TT-PIVMGS:    ortho 0 pivot 26 dot 2.6587796599645414e-05
# TT-PIVMGS:    ortho 0 pivot 25 dot -2.339961837026852e-05
# TT-PIVMGS:    ortho 0 pivot 24 dot 2.3122325888523185e-05
# TT-PIVMGS:    ortho 0 pivot 23 dot -1.3937484124509902e-05
# TT-PIVMGS:    ortho 0 pivot 13 dot -1.0445024021594595e-05
# TT-PIVMGS:    ortho 0 pivot 15 dot -9.272375043401122e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot 9.065543438311653e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot -8.942613167880684e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot 8.352995398599149e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot 7.4336917192247e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot -7.0989965441272534e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot 6.777554142426735e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 6.6605799358546765e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot 5.7518432650151274e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot -5.6380831131436215e-06
# TT-PIVMGS:    ortho 0 pivot 22 dot 5.605790658000549e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot -3.2555258004476374e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot -3.1739484223766365e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot -2.614295126155894e-06
# TT-PIVMGS:    ortho 0 pivot 21 dot -2.4840655221906177e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot -1.815555624980333e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot -1.7281984289012342e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot 1.7155010765936354e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 1.0418478158824053e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot -7.888831881214253e-07
# TT-PIVMGS:    ortho max err 5.304324874729686e-07 , max. rank: 54
# TT-PIVMGS:    ortho 1 pivot 1 dot 5.304324874729686e-07
# TT-PIVMGS:    ortho 1 pivot 4 dot -3.380561055831878e-07
# TT-PIVMGS:    ortho max err 1.5459092339575875e-12 , max. rank: 54
31 0.00027606224947684217 0.00027606231367701366 54 54 48
# TT-PIVMGS:    ortho 0 pivot 31 dot 0.818434613578524
# TT-PIVMGS:    ortho 0 pivot 30 dot 0.7063737194858124
# TT-PIVMGS:    ortho 0 pivot 29 dot 8.225585687647585e-05
# TT-PIVMGS:    ortho 0 pivot 28 dot -3.408651275511529e-05
# TT-PIVMGS:    ortho 0 pivot 27 dot 2.8578340602566574e-05
# TT-PIVMGS:    ortho 0 pivot 26 dot -2.5764130408324065e-05
# TT-PIVMGS:    ortho 0 pivot 25 dot 2.3684949530413876e-05
# TT-PIVMGS:    ortho 0 pivot 24 dot -1.4520368339186046e-05
# TT-PIVMGS:    ortho 0 pivot 14 dot -1.088141382639407e-05
# TT-PIVMGS:    ortho 0 pivot 15 dot 1.0357990729796714e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot -1.035201929248334e-05
# TT-PIVMGS:    ortho 0 pivot 11 dot 9.733079604881331e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot 8.3827657792572e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot 8.03572982090682e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot -6.6692736042386035e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot -6.533550078000267e-06
# TT-PIVMGS:    ortho 0 pivot 21 dot -4.9905481145449265e-06
# TT-PIVMGS:    ortho 0 pivot 23 dot 4.951948222749886e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot -4.8022941099264485e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 3.4996047064431374e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot 3.446838044607499e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot -3.379384931505476e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot -3.1245869293698714e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot -3.0817968082498537e-06
# TT-PIVMGS:    ortho 0 pivot 22 dot -1.7559962759081116e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot 1.7037054267018958e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 1.5493490973534502e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot 1.2460285356617837e-06
# TT-PIVMGS:    ortho max err 8.090067290791522e-07 , max. rank: 56
# TT-PIVMGS:    ortho 1 pivot 4 dot 8.090067290791522e-07
# TT-PIVMGS:    ortho 1 pivot 19 dot -5.445605987097063e-07
# TT-PIVMGS:    ortho max err 9.532153345847335e-08 , max. rank: 56
32 0.00023936130668963137 0.0002393614073801176 55 56 50
# TT-PIVMGS:    ortho 0 pivot 32 dot 0.8183369022864673
# TT-PIVMGS:    ortho 0 pivot 31 dot 0.7059979866979849
# TT-PIVMGS:    ortho 0 pivot 30 dot 8.055057012475858e-05
# TT-PIVMGS:    ortho 0 pivot 29 dot -3.300108427282955e-05
# TT-PIVMGS:    ortho 0 pivot 28 dot 3.1316264696440096e-05
# TT-PIVMGS:    ortho 0 pivot 27 dot -2.7049683981646838e-05
# TT-PIVMGS:    ortho 0 pivot 26 dot 2.44131220257255e-05
# TT-PIVMGS:    ortho 0 pivot 25 dot -1.4828316260668412e-05
# TT-PIVMGS:    ortho 0 pivot 15 dot -1.1049531481379694e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot 1.054794245716837e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot -1.0062606827450186e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot 9.915347885224197e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot 8.809101451286855e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot 8.40296367199964e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot -5.749218059112205e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot -4.650793725017926e-06
# TT-PIVMGS:    ortho 0 pivot 24 dot 4.575468304984787e-06
# TT-PIVMGS:    ortho 0 pivot 22 dot -4.294804360512397e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot 3.998875504446567e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 3.7314506465253947e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 3.5306572478245937e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot -3.4498804678331774e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 3.219928299395304e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot -2.8002646582240068e-06
# TT-PIVMGS:    ortho 0 pivot 23 dot -2.5456688209236217e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot -2.5091190432879624e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot -1.6090268629338246e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot -1.4243177430071224e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot -1.4219589385812501e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot -1.4144602073137011e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot -1.1360167008883908e-06
# TT-PIVMGS:    ortho max err 6.765331518089612e-07 , max. rank: 57
# TT-PIVMGS:    ortho 1 pivot 21 dot 6.765331518089612e-07
# TT-PIVMGS:    ortho 1 pivot 20 dot 4.596399119510819e-07
# TT-PIVMGS:    ortho max err 8.448242105885129e-13 , max. rank: 57
33 0.00020827134838448708 0.0002082716239585761 56 57 51
# TT-PIVMGS:    ortho 0 pivot 33 dot 0.8189549776369741
# TT-PIVMGS:    ortho 0 pivot 32 dot 0.7049031504494546
# TT-PIVMGS:    ortho 0 pivot 31 dot 7.903425106426526e-05
# TT-PIVMGS:    ortho 0 pivot 29 dot 3.308420856014231e-05
# TT-PIVMGS:    ortho 0 pivot 30 dot -3.259427235151671e-05
# TT-PIVMGS:    ortho 0 pivot 28 dot -2.8486726877136048e-05
# TT-PIVMGS:    ortho 0 pivot 27 dot 2.525383406160736e-05
# TT-PIVMGS:    ortho 0 pivot 26 dot -1.380435543554652e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot -1.0290826053699874e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot 9.618976038768337e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot 9.413910841754233e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot -9.251678134327389e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot 8.125251109427842e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot -7.58694371063895e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot 7.418296260114452e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot -5.464273088214965e-06
# TT-PIVMGS:    ortho 0 pivot 25 dot 5.408015496191285e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot -4.382785047021137e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot 4.264560767226842e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot 4.012610017106559e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 3.3752239420598972e-06
# TT-PIVMGS:    ortho 0 pivot 24 dot -3.211152363438198e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot -2.862438415926786e-06
# TT-PIVMGS:    ortho 0 pivot 23 dot -2.7018215523182815e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot -1.8700444362213658e-06
# TT-PIVMGS:    ortho 0 pivot 22 dot -1.748996558977034e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 1.253329475184653e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot -1.119169556815583e-06
# TT-PIVMGS:    ortho max err 9.494344582333669e-07 , max. rank: 58
# TT-PIVMGS:    ortho 1 pivot 21 dot 9.494344582333669e-07
# TT-PIVMGS:    ortho 1 pivot 10 dot -6.569500847763976e-07
# TT-PIVMGS:    ortho 1 pivot 4 dot 4.832785574495832e-07
# TT-PIVMGS:    ortho 1 pivot 8 dot -4.597735021889121e-07
# TT-PIVMGS:    ortho max err 4.1543515398763387e-07 , max. rank: 58
34 0.0001816507600834695 0.00018165050163168668 56 58 52
# TT-PIVMGS:    ortho 0 pivot 34 dot 0.8188439355349033
# TT-PIVMGS:    ortho 0 pivot 33 dot 0.707586215165138
# TT-PIVMGS:    ortho 0 pivot 32 dot 7.931015585437018e-05
# TT-PIVMGS:    ortho 0 pivot 30 dot 3.47551183952164e-05
# TT-PIVMGS:    ortho 0 pivot 31 dot -3.3084568875511866e-05
# TT-PIVMGS:    ortho 0 pivot 29 dot -3.095634813628581e-05
# TT-PIVMGS:    ortho 0 pivot 28 dot 2.5232468710577327e-05
# TT-PIVMGS:    ortho 0 pivot 27 dot -1.4202643688976738e-05
# TT-PIVMGS:    ortho 0 pivot 19 dot -8.919295892429076e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot -8.785727070957997e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot 7.873323661459868e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot 7.697851087404197e-06
# TT-PIVMGS:    ortho 0 pivot 26 dot 7.151667415222426e-06
# TT-PIVMGS:    ortho 0 pivot 20 dot 6.699667736415407e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot -6.574611281475384e-06
# TT-PIVMGS:    ortho 0 pivot 16 dot 6.336531169768775e-06
# TT-PIVMGS:    ortho 0 pivot 21 dot -6.181429673138283e-06
# TT-PIVMGS:    ortho 0 pivot 15 dot -4.888129498923505e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 4.7256189252443005e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 4.712083041824751e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot -3.54966740099996e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot 3.4964478448926486e-06
# TT-PIVMGS:    ortho 0 pivot 23 dot -3.066601157564186e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot -2.9195616047007766e-06
# TT-PIVMGS:    ortho 0 pivot 25 dot -2.560891815597474e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot 2.4292872000076723e-06
# TT-PIVMGS:    ortho 0 pivot 22 dot 2.152828211383212e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot -1.9848652075176235e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 1.1122668135115504e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot 1.5195442545682357e-06
# TT-PIVMGS:    ortho max err 8.666192601093116e-07 , max. rank: 60
# TT-PIVMGS:    ortho 1 pivot 11 dot 8.666192601093116e-07
# TT-PIVMGS:    ortho max err 4.590119568829293e-07 , max. rank: 60
35 0.0001586823949434289 0.0001586829587595976 58 60 53
